time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2009-01-03T00:00:00.000Z,0,0,0,,,,0,,,,,,0,,,,,,,,,1,,,,0,0,0,0,,,,,,0,,,,
2009-01-04T00:00:00.000Z,0,0,0,,,,0,,,,,,0,,,,,,,,,1,,,,0,0,0,0,,,,,,0,,,,
2009-01-05T00:00:00.000Z,0,0,0,,,,0,,,,,,0,,,,,,,,,1,,,,0,0,0,0,,,,,,0,,,,
2009-01-06T00:00:00.000Z,0,0,0,,,,0,,,,,,0,,,,,,,,,1,,,,0,0,0,0,,,,,,0,,,,
2009-01-07T00:00:00.000Z,0,0,0,,,,0,,,,,,0,,,,,,,,,1,,,,0,0,0,0,,,,,,0,,,,
2009-01-08T00:00:00.000Z,0,0,0,,,,0,,,,,,0,,,,,,,,,1,,,,0,0,0,0,,,,,,0,,,,
2009-01-09T00:00:00.000Z,19,19,4085,215,,,0,1,,,,,0,,950,36500,,950,,,,1,,,,950,0,0,0,,,,,,0,,,,
2009-01-10T00:00:00.000Z,61,61,13129,215.2295082,,,0,1,,,,,0,,3050,27831.25,,3050,,,,1,,,,4000,0,0,0,,,,,,0,,,,
2009-01-11T00:00:00.000Z,95,93,20308,218.3655914,,,0,1,0,,0,,0,,4650,19621.38728,,4650,,865,,1,,,,8650,1,1,10,,10,,10,,10,,,,
2009-01-12T00:00:00.000Z,101,94,21758,231.4680851,,,0,1,0,,0,,0,,4700,12850.18727,,4700,,556.25,,1,,,,13350,6,6,24,,4,,1,,24,,,,
2009-01-13T00:00:00.000Z,123,123,26530,215.6910569,,,0,1,,,,,0,,6150,11511.53846,,6150,,,,1,,,,19500,0,0,0,,,,,,0,,,,
2009-01-14T00:00:00.000Z,133,129,28276,219.1937984,,,0,1,0,,0,,0,,6450,9072.254335,,6450,,425.4098361,,1,,,,25950,1,1,61,,61,,61,,61,,,,
2009-01-15T00:00:00.000Z,140,126,30060,238.5714286,,,0,1,0,,0,,0,,6300,7130.232558,,6300,,91.88034188,,1,,,,32250,8,7,351,,50.42857143,,25,,353,,,,
2009-01-16T00:00:00.000Z,114,108,23854,220.8703704,,,0,1,0,,0,,0,,5400,5235.059761,,5400,,188.25,,1,,,,37650,2,2,200,,100,,100,,200,,,,
2009-01-17T00:00:00.000Z,109,109,23529,215.8623853,,,0,1,,,,,0,,5450,4615.429234,,5450,,,,1,,,,43100,0,0,0,,,,,,0,,,,
2009-01-18T00:00:00.000Z,111,107,23534,219.9439252,,,0,1,0,,0,,0,,5350,4030.443756,,5350,,323,,1,,,,48450,1,1,150,,150,,150,,150,,,,
2009-01-19T00:00:00.000Z,133,115,26782,232.8869565,,,0,1,0,,0,,0,,5750,3872.232472,,5750,,69.93548387,,1,,,,54200,2,2,775,,387.5,,387.5,,775,,,,
2009-01-20T00:00:00.000Z,123,114,25620,224.7368421,,,0,1,0,,0,,0,,5700,3473.288815,,5700,,149.75,,1,,,,59900,1,1,400,,400,,400,,400,,,,
2009-01-21T00:00:00.000Z,116,102,23518,230.5686275,,,0,1,0,,0,,0,,5100,2863.846154,,5100,,108.3333333,,1,,,,65000,2,2,600,,300,,300,,600,,,,
2009-01-22T00:00:00.000Z,95,91,20061,220.4505495,,,0,1,0,,0,,0,,4550,2387.850467,,4550,,463.6666667,,1,,,,69550,1,1,150,,150,,150,,150,,,,
2009-01-23T00:00:00.000Z,91,84,18830,224.1666667,,,0,1,0,,0,,0,,4200,2078.644068,,4200,,245.8333333,,1,,,,73750,1,1,300,,300,,300,,300,,,,
2009-01-24T00:00:00.000Z,212,201,44633,222.0547264,,,0,1,0,,0,,0,,10050,4377.386635,,10050,,167.6,,1,,,,83800,1,1,500,,500,,500,,500,,,,
2009-01-25T00:00:00.000Z,193,191,41447,217,,,0,1,0,,0,,0,,9550,3734.065345,,9550,,1867,,1,,,,93350,1,1,50,,50,,50,,50,,,,
2009-01-26T00:00:00.000Z,117,96,23036,239.9583333,,,0,1,0,,0,,0,,4800,1785.022924,,4800,,98.15,,1,,,,98150,1,1,1000,,1000,,1000,,1000,,,,
2009-01-27T00:00:00.000Z,101,97,21370,220.3092784,,,0,1,0,,0,,0,,4850,1718.68932,,4850,,686.6666667,,1,,,,103000,1,1,150,,150,,150,,150,,,,
2009-01-28T00:00:00.000Z,112,112,24152,215.6428571,,,0,1,,,,,0,,5600,1882.13628,,5600,,,,1,,,,108600,0,0,0,,,,,,0,,,,
2009-01-29T00:00:00.000Z,134,121,27498,227.2561983,,,0,1,0,,0,,0,,6050,1926.079372,,6050,,191.0833333,,1,,,,114650,1,1,600,,600,,600,,600,,,,
2009-01-30T00:00:00.000Z,117,117,25254,215.8461538,,,0,1,,,,,0,,5850,1771.991701,,5850,,,,1,,,,120500,0,0,0,,,,,,0,,,,
2009-01-31T00:00:00.000Z,159,138,32084,232.4927536,,,0,1,0,,0,,0,,6900,1976.844584,,6900,,127.4,,1,,,,127400,1,1,1000,,1000,,1000,,1000,,,,
2009-02-01T00:00:00.000Z,116,113,24656,218.1946903,,,0,1,0,,0,,0,,5650,1549.98121,,5650,,1330.5,,1,,,,133050,1,1,100,,100,,100,,100,,,,
2009-02-02T00:00:00.000Z,130,128,27789,217.1015625,,,0,1,0,,0,,0,,6400,1675.152384,,6400,,2789,,1,,,,139450,1,1,50,,50,,50,,50,,,,
2009-02-03T00:00:00.000Z,154,139,34536,248.4604317,,,0,1,0.125625,,0,,2.01,,6950,1732.752732,,6950,,2757.062147,,1,,,,146400,16,12,53.1,,8.591666667,,1.00E-02,,103.1,,,,
2009-02-04T00:00:00.000Z,119,119,25674,215.7478992,,,0,1,,,,,0,,5950,1425.500492,,5950,,,,1,,,,152350,0,0,0,,,,,,0,,,,
2009-02-05T00:00:00.000Z,126,126,27185,215.7539683,,,0,1,,,,,0,,6300,1449.416956,,6300,,,,1,,,,158650,0,0,0,,,,,,0,,,,
2009-02-06T00:00:00.000Z,122,122,26330,215.8196721,,,0,1,,,,,0,,6100,1351.441578,,6100,,,,1,,,,164750,0,0,0,,,,,,0,,,,
2009-02-07T00:00:00.000Z,156,129,31002,240.3255814,,,0,1,0,,0,,0,,6450,1375.146028,,6450,,148.8695652,,1,,,,171200,4,4,1150,,287.5,,174,,1150,,,,
2009-02-08T00:00:00.000Z,134,132,28720,217.5757576,,,0,1,0,,0,,0,,6600,1354.893138,,6600,,177.8,,1,,,,177800,1,1,1000,,1000,,1000,,1000,,,,
2009-02-09T00:00:00.000Z,179,134,33982,253.5970149,,,0,1,0,,0,,0,,6700,1325.474255,,6700,,83.86363636,,1,,,,184500,1,1,2200,,2200,,2200,,2200,,,,
2009-02-10T00:00:00.000Z,120,120,25880,215.6666667,,,0,1,,,,,0,,6000,1149.606299,,6000,,,,1,,,,190500,0,0,0,,,,,,0,,,,
2009-02-11T00:00:00.000Z,148,133,30475,229.1353383,,,0,1,0,,0,,0,,6650,1231.169161,,6650,,358.4284779,,1,,,,197150,2,2,550.04,,275.02,,275.02,,550.04,,,,
2009-02-12T00:00:00.000Z,119,119,25688,215.8655462,,,0,1,,,,,0,,5950,1069.300837,,5950,,,,1,,,,203100,0,0,0,,,,,,0,,,,
2009-02-13T00:00:00.000Z,124,124,26769,215.8790323,,,0,1,,,,,0,,6200,1081.223125,,6200,,,,1,,,,209300,0,0,0,,,,,,0,,,,
2009-02-14T00:00:00.000Z,136,136,29347,215.7867647,,,0,1,,,,,0,,6800,1148.542342,,6800,,,,1,,,,216100,0,0,0,,,,,,0,,,,
2009-02-15T00:00:00.000Z,142,128,29364,229.40625,,,0,1,0,,0,,0,,6400,1049.88764,,6400,,404.5454546,,1,,,,222500,3,3,550,,300,,250,,900,,,,
2009-02-16T00:00:00.000Z,153,122,29787,244.1557377,,,0,1,0,,0,,0,,6100,973.9720035,,6100,,152.4,,1,,,,228600,1,1,1500,,1500,,1500,,1500,,,,
2009-02-17T00:00:00.000Z,117,117,25263,215.9230769,,,0,1,,,,,0,,5850,910.7485605,,5850,,,,1,,,,234450,0,0,0,,,,,,0,,,,
2009-02-18T00:00:00.000Z,118,118,25481,215.940678,,,0,1,,,,,0,,5900,895.9850218,,5900,,,,1,,,,240350,0,0,0,,,,,,0,,,,
2009-02-19T00:00:00.000Z,141,124,28650,231.0483871,,,0,1,0,,0,,0,,6200,917.8665585,,6200,,308.1875,,1,,,,246550,1,1,800,,800,,800,,800,,,,
2009-02-20T00:00:00.000Z,122,122,26334,215.852459,,,0,1,,,,,0,,6100,881.2586582,,6100,,,,1,,,,252650,0,0,0,,,,,,0,,,,
2009-02-21T00:00:00.000Z,114,114,24619,215.9561404,,,0,1,,,,,0,,5700,805.3028837,,5700,,,,1,,,,258350,0,0,0,,,,,,0,,,,
2009-02-22T00:00:00.000Z,133,121,27655,228.553719,,,0,1,0,,0,,0,,6050,835.1928896,,6050,,661,,1,,,,264400,4,4,400,,262.5,,300,,1050,,,,
2009-02-23T00:00:00.000Z,108,108,23327,215.9907407,,,0,1,,,,,0,,5400,730.5411416,,5400,,,,1,,,,269800,0,0,0,,,,,,0,,,,
2009-02-24T00:00:00.000Z,106,106,22888,215.9245283,,,0,1,,,,,0,,5300,703.1988368,,5300,,,,1,,,,275100,0,0,0,,,,,,0,,,,
2009-02-25T00:00:00.000Z,105,105,22667,215.8761905,,,0,1,,,,,0,,5250,683.5205993,,5250,,,,1,,,,280350,0,0,0,,,,,,0,,,,
2009-02-26T00:00:00.000Z,107,107,23107,215.953271,,,0,1,,,,,0,,5350,683.4966748,,5350,,,,1,,,,285700,0,0,0,,,,,,0,,,,
2009-02-27T00:00:00.000Z,152,115,28958,251.8086957,,,0,1,0,,0,,0,,5750,720.1063647,,5750,,161.9166667,,1,,,,291450,1,1,1800,,1800,,1800,,1800,,,,
2009-02-28T00:00:00.000Z,107,99,22227,224.5151515,,,0,1,0,,0,,0,,4950,609.5647773,,4950,,846.8571429,,1,,,,296400,1,1,350,,350,,350,,350,,,,
2009-03-01T00:00:00.000Z,105,105,22676,215.9619048,,,0,1,,,,,0,,5250,635.2560915,,5250,,,,1,,,,301650,0,0,0,,,,,,0,,,,
2009-03-02T00:00:00.000Z,108,108,23324,215.962963,,,0,1,,,,,0,,5400,641.9149976,,5400,,,,1,,,,307050,0,0,0,,,,,,0,,,,
2009-03-03T00:00:00.000Z,114,105,23670,225.4285714,,,0,1,0,,0,,0,,5250,613.5926993,,5250,,780.75,,1,,,,312300,2,2,400,,200,,200,,400,,,,
2009-03-04T00:00:00.000Z,130,104,25450,244.7115385,,,0,1,0,,0,,0,,5200,597.7952756,,5200,,264.5105929,,1,,,,317500,2,2,1200.33,,600.165,,600.165,,1200.33,,,,
2009-03-05T00:00:00.000Z,121,112,25132,224.3928571,,,0,1,0,,0,,0,,5600,632.6214794,,5600,,807.75,,1,,,,323100,1,1,400,,400,,400,,400,,,,
2009-03-06T00:00:00.000Z,117,117,25265,215.9401709,,,0,1,,,,,0,,5850,649.1108071,,5850,,,,1,,,,328950,0,0,0,,,,,,0,,,,
2009-03-07T00:00:00.000Z,109,109,23541,215.9724771,,,0,1,,,,,0,,5450,594.8714115,,5450,,,,1,,,,334400,0,0,0,,,,,,0,,,,
2009-03-08T00:00:00.000Z,142,115,28013,243.5913043,,,0,1,0,,0,,0,,5750,617.0072027,,5750,,283.4583333,,1,,,,340150,3,3,1200,,516.6666667,,300,,1550,,,,
2009-03-09T00:00:00.000Z,108,108,23297,215.712963,,,0,1,,,,,0,,5400,570.3950224,,5400,,,,1,,,,345550,0,0,0,,,,,,0,,,,
2009-03-10T00:00:00.000Z,107,107,23109,215.9719626,,,0,1,,,,,0,,5350,556.4975777,,5350,,,,1,,,,350900,0,0,0,,,,,,0,,,,
2009-03-11T00:00:00.000Z,114,114,24610,215.877193,,,0,1,,,,,0,,5700,583.4268087,,5700,,,,1,,,,356600,0,0,0,,,,,,0,,,,
2009-03-12T00:00:00.000Z,122,118,25906,219.5423729,,,0,1,0,,0,,0,,5900,594.0689655,,5900,,2416.666667,,1,,,,362500,1,1,150,,150,,150,,150,,,,
2009-03-13T00:00:00.000Z,127,113,25921,229.3893805,,,0,1,0,,0,,0,,5650,560.1656933,,5650,,490.8666667,,1,,,,368150,1,1,750,,750,,750,,750,,,,
2009-03-14T00:00:00.000Z,110,110,23736,215.7818182,,,0,1,,,,,0,,5500,537.2674963,,5500,,,,1,,,,373650,0,0,0,,,,,,0,,,,
2009-03-15T00:00:00.000Z,123,123,26565,215.9756098,,,0,1,,,,,0,,6150,591.0347551,,6150,,,,1,,,,379800,0,0,0,,,,,,0,,,,
2009-03-16T00:00:00.000Z,170,121,31643,261.5123967,,,0,1,0,,0,,0,,6050,572.3078917,,6050,,160.7708333,,1,,,,385850,1,1,2400,,2400,,2400,,2400,,,,
2009-03-17T00:00:00.000Z,114,114,24619,215.9561404,,,0,1,,,,,0,,5700,531.3497638,,5700,,,,1,,,,391550,0,0,0,,,,,,0,,,,
2009-03-18T00:00:00.000Z,129,114,26301,230.7105263,,,0,1,0,,0,,0,,5700,523.7256136,,5700,,567.5,,1,,,,397250,2,2,700,,350,,350,,700,,,,
2009-03-19T00:00:00.000Z,122,122,26326,215.7868852,,,0,1,,,,,0,,6100,552.0019834,,6100,,,,1,,,,403350,0,0,0,,,,,,0,,,,
2009-03-20T00:00:00.000Z,131,118,26888,227.8644068,,,0,1,0,,0,,0,,5900,526.2064753,,5900,,682.0833333,,1,,,,409250,1,1,600,,600,,600,,600,,,,
2009-03-21T00:00:00.000Z,50,50,10792,215.84,,,0,1,,,,,0,,2500,221.6150577,,2500,,,,1,,,,411750,0,0,0,,,,,,0,,,,
2009-03-22T00:00:00.000Z,131,119,27030,227.1428571,,,0,1,0,,0,,0,,5950,519.9305722,,5950,,759.4545455,,1,,,,417700,2,2,550,,275,,275,,550,,,,
2009-03-23T00:00:00.000Z,130,130,28070,215.9230769,,,0,1,,,,,0,,6500,559.2880717,,6500,,,,1,,,,424200,0,0,0,,,,,,0,,,,
2009-03-24T00:00:00.000Z,105,105,22678,215.9809524,,,0,1,,,,,0,,5250,446.2102689,,5250,,,,1,,,,429450,0,0,0,,,,,,0,,,,
2009-03-25T00:00:00.000Z,117,117,25247,215.7863248,,,0,1,,,,,0,,5850,490.5237767,,5850,,,,1,,,,435300,0,0,0,,,,,,0,,,,
2009-03-26T00:00:00.000Z,146,117,28502,243.6068376,,,0,1,0,,0,,0,,5850,484.0190411,,5850,,315.1071429,,1,,,,441150,1,1,1400,,1400,,1400,,1400,,,,
2009-03-27T00:00:00.000Z,106,106,22891,215.9528302,,,0,1,,,,,0,,5300,433.3072013,,5300,,,,1,,,,446450,0,0,0,,,,,,0,,,,
2009-03-28T00:00:00.000Z,140,119,28112,236.2352941,,,0,1,0,,0,,0,,5950,480.05084,,5950,,452.4,,1,,,,452400,3,3,1000,,333.3333333,,150,,1000,,,,
2009-03-29T00:00:00.000Z,116,116,25052,215.9655172,,,0,1,,,,,0,,5800,462.0253165,,5800,,,,1,,,,458200,0,0,0,,,,,,0,,,,
2009-03-30T00:00:00.000Z,120,120,25902,215.85,,,0,1,,,,,0,,6000,471.7794054,,6000,,,,1,,,,464200,0,0,0,,,,,,0,,,,
2009-03-31T00:00:00.000Z,143,110,27447,249.5181818,,,0,1,0,,0,,0,,5500,427.4004684,,5500,,293.5625,,1,,,,469700,1,1,1600,,1600,,1600,,1600,,,,
2009-04-01T00:00:00.000Z,114,114,24606,215.8421053,,,0,1,,,,,0,,5700,437.6314682,,5700,,,,1,,,,475400,0,0,0,,,,,,0,,,,
2009-04-02T00:00:00.000Z,115,115,24829,215.9043478,,,0,1,,,,,0,,5750,436.1945339,,5750,,,,1,,,,481150,0,0,0,,,,,,0,,,,
2009-04-03T00:00:00.000Z,116,116,25048,215.9310345,,,0,1,,,,,0,,5800,434.7468939,,5800,,,,1,,,,486950,0,0,0,,,,,,0,,,,
2009-04-04T00:00:00.000Z,113,113,24381,215.7610619,,,0,1,,,,,0,,5650,418.6459602,,5650,,,,1,,,,492600,0,0,0,,,,,,0,,,,
2009-04-05T00:00:00.000Z,148,130,30102,231.5538462,,,0,1,0,,0,,0,,6500,475.3556402,,6500,,587.1764706,,1,,,,499100,2,2,850,,425,,425,,850,,,,
2009-04-06T00:00:00.000Z,109,109,23542,215.9816514,,,0,1,,,,,0,,5450,394.2622139,,5450,,,,1,,,,504550,0,0,0,,,,,,0,,,,
2009-04-07T00:00:00.000Z,100,100,21599,215.99,,,0,1,,,,,0,,5000,358.15916,,5000,,,,1,,,,509550,0,0,0,,,,,,0,,,,
2009-04-08T00:00:00.000Z,105,105,22680,216,,,0,1,,,,,0,,5250,372.2319347,,5250,,,,1,,,,514800,0,0,0,,,,,,0,,,,
2009-04-09T00:00:00.000Z,99,99,21358,215.7373737,,,0,1,,,,,0,,4950,347.6190476,,4950,,,,1,,,,519750,0,0,0,,,,,,0,,,,
2009-04-10T00:00:00.000Z,108,108,23321,215.9351852,,,0,1,,,,,0,,5400,375.3213368,,5400,,,,1,,,,525150,0,0,0,,,,,,0,,,,
2009-04-11T00:00:00.000Z,128,120,26801,223.3416667,,,0,1,0,,0,,0,,6000,412.312906,,6000,,1517.571429,,1,,,,531150,1,1,350,,350,,350,,350,,,,
2009-04-12T00:00:00.000Z,127,118,26516,224.7118644,,,0,1,0,,0,,0,,5900,400.9868727,,5900,,565.3157895,,1,,,,537050,2,2,950,,475,,475,,950,,,,
2009-04-13T00:00:00.000Z,117,115,25066,217.9652174,,,0,1,0,,0,,0,,5750,386.6525424,,5750,,54280,,1,,,,542800,1,1,10,,10,,10,,10,,,,
2009-04-14T00:00:00.000Z,124,124,26777,215.9435484,,,0,1,,,,,0,,6200,412.2040073,,6200,,,,1,,,,549000,0,0,0,,,,,,0,,,,
2009-04-15T00:00:00.000Z,113,113,24380,215.7522124,,,0,1,,,,,0,,5650,371.811052,,5650,,,,1,,,,554650,0,0,0,,,,,,0,,,,
2009-04-16T00:00:00.000Z,123,123,26554,215.8861789,,,0,1,,,,,0,,6150,400.2763909,,6150,,,,1,,,,560800,0,0,0,,,,,,0,,,,
2009-04-17T00:00:00.000Z,112,112,24177,215.8660714,,,0,1,,,,,0,,5600,360.8757062,,5600,,,,1,,,,566400,0,0,0,,,,,,0,,,,
2009-04-18T00:00:00.000Z,131,126,27977,222.0396825,,,0,1,0,,0,,0,,6300,401.51912,,6300,,3470.488426,,1,,,,572700,4,4,165.02,,41.255,,41.255,,165.02,,,,
2009-04-19T00:00:00.000Z,128,119,26656,224,,,0,1,0,,0,,0,,5950,375.3132291,,5950,,1446.625,,1,,,,578650,1,1,400,,400,,400,,400,,,,
2009-04-20T00:00:00.000Z,236,119,38917,327.0336134,,,0,1,0,,0,,0,,5950,371.4933288,,5950,,101.6695652,,1,,,,584600,2,2,5750,,2875,,2875,,5750,,,,
2009-04-21T00:00:00.000Z,125,123,26782,217.7398374,,,0,1,0,,0,,0,,6150,379.9830724,,6150,,5.91E+07,,1,,,,590750,1,1,1.00E-02,,1.00E-02,,1.00E-02,,1.00E-02,,,,
2009-04-22T00:00:00.000Z,121,121,26132,215.9669421,,,0,1,,,,,0,,6050,370.0150804,,6050,,,,1,,,,596800,0,0,0,,,,,,0,,,,
2009-04-23T00:00:00.000Z,75,75,16174,215.6533333,,,0,1,,,,,0,,3750,227.9160769,,3750,,,,1,,,,600550,0,0,0,,,,,,0,,,,
2009-04-24T00:00:00.000Z,115,115,24830,215.9130435,,,0,1,,,,,0,,5750,346.157018,,5750,,,,1,,,,606300,0,0,0,,,,,,0,,,,
2009-04-25T00:00:00.000Z,118,118,25473,215.8728814,,,0,1,,,,,0,,5900,351.7641294,,5900,,,,1,,,,612200,0,0,0,,,,,,0,,,,
2009-04-26T00:00:00.000Z,128,112,25990,232.0535714,,,0,1,0,,0,,0,,5600,330.8514082,,5600,,823.7333333,,1,,,,617800,2,2,750,,375,,375,,750,,,,
2009-04-27T00:00:00.000Z,104,104,22451,215.875,,,0,1,,,,,0,,5200,304.6548957,,5200,,,,1,,,,623000,0,0,0,,,,,,0,,,,
2009-04-28T00:00:00.000Z,117,117,25231,215.6495726,,,0,1,,,,,0,,5850,339.548382,,5850,,,,1,,,,628850,0,0,0,,,,,,0,,,,
2009-04-29T00:00:00.000Z,149,128,29964,234.09375,,,0,1,0,,0,,0,,6400,367.7292405,,6400,,635.25,,1,,,,635250,1,1,1000,,1000,,1000,,1000,,,,
2009-04-30T00:00:00.000Z,131,131,28288,215.9389313,,,0,1,,,,,0,,6550,372.5070115,,6550,,,,1,,,,641800,0,0,0,,,,,,0,,,,
2009-05-01T00:00:00.000Z,121,121,26123,215.892562,,,0,1,,,,,0,,6050,340.8582234,,6050,,,,1,,,,647850,0,0,0,,,,,,0,,,,
2009-05-02T00:00:00.000Z,142,126,29153,231.3730159,,,0,1,1.50E-02,,1.50E-02,,3.00E-02,,6300,351.5248796,,6300,,936.4665798,,1,,,,654150,2,2,698.53,,349.265,,349.265,,698.53,,,,
2009-05-03T00:00:00.000Z,110,106,23710,223.6792453,,,0,1,0,,0,,0,,5300,293.3505194,,5300,,26378,,1,,,,659450,3,3,25,,16.66666667,,15,,50,,,,
2009-05-04T00:00:00.000Z,159,128,31098,242.953125,,,0,1,0,,0,,0,,6400,350.8297665,,6400,,443.9,,1,,,,665850,1,1,1500,,1500,,1500,,1500,,,,
2009-05-05T00:00:00.000Z,146,135,30332,224.6814815,,,0,1,0,,0,,0,,6750,366.3024086,,6750,,1345.2,,1,,,,672600,1,1,500,,500,,500,,500,,,,
2009-05-06T00:00:00.000Z,135,135,29157,215.9777778,,,0,1,,,,,0,,6750,362.6628395,,6750,,,,1,,,,679350,0,0,0,,,,,,0,,,,
2009-05-07T00:00:00.000Z,122,122,26352,216,,,0,1,,,,,0,,6100,324.8231089,,6100,,,,1,,,,685450,0,0,0,,,,,,0,,,,
2009-05-08T00:00:00.000Z,107,107,23101,215.8971963,,,0,1,,,,,0,,5350,282.679502,,5350,,,,1,,,,690800,0,0,0,,,,,,0,,,,
2009-05-09T00:00:00.000Z,78,78,16809,215.5,,,0,1,,,,,0,,3900,204.9085936,,3900,,,,1,,,,694700,0,0,0,,,,,,0,,,,
2009-05-10T00:00:00.000Z,85,85,18343,215.8,,,0,1,,,,,0,,4250,221.9400529,,4250,,,,1,,,,698950,0,0,0,,,,,,0,,,,
2009-05-11T00:00:00.000Z,123,120,26263,218.8583333,,,0,1,0.1,,0.1,,0.1,,6000,310.6603305,,6000,,14099,,1,,,,704950,1,1,50,,50,,50,,50,,,,
2009-05-12T00:00:00.000Z,130,130,28070,215.9230769,,,0,1,,,,,0,,6500,333.4738913,,6500,,,,1,,,,711450,0,0,0,,,,,,0,,,,
2009-05-13T00:00:00.000Z,117,111,25060,225.7657658,,,0,1,0,,0,,0,,5550,282.5313808,,5550,,13785.81042,,1,,,,717000,5,5,52.01,,10.404,,1,,52.02,,,,
2009-05-14T00:00:00.000Z,145,139,30728,221.0647482,,,0,1,0,,0,,0,,6950,350.4040334,,6950,,4826.333333,,1,,,,723950,3,3,150,,50,,49.99,,150,,,,
2009-05-15T00:00:00.000Z,147,136,30549,224.625,,,0,1,0,,0,,0,,6800,339.6510434,,6800,,1461.5,,1,,,,730750,1,1,500,,500,,500,,500,,,,
2009-05-16T00:00:00.000Z,119,119,25699,215.9579832,,,0,1,,,,,0,,5950,294.7943532,,5950,,,,1,,,,736700,0,0,0,,,,,,0,,,,
2009-05-17T00:00:00.000Z,127,127,27427,215.9606299,,,0,1,,,,,0,,6350,311.9238275,,6350,,,,1,,,,743050,0,0,0,,,,,,0,,,,
2009-05-18T00:00:00.000Z,118,118,25478,215.9152542,,,0,1,,,,,0,,5900,287.5358836,,5900,,,,1,,,,748950,0,0,0,,,,,,0,,,,
2009-05-19T00:00:00.000Z,86,86,18567,215.8953488,,,0,1,,,,,0,,4300,208.3637571,,4300,,,,1,,,,753250,0,0,0,,,,,,0,,,,
2009-05-20T00:00:00.000Z,120,120,25887,215.725,,,0,1,,,,,0,,6000,288.442542,,6000,,,,1,,,,759250,0,0,0,,,,,,0,,,,
2009-05-21T00:00:00.000Z,82,82,17710,215.9756098,,,0,1,,,,,0,,4100,196.0437545,,4100,,,,1,,,,763350,0,0,0,,,,,,0,,,,
2009-05-22T00:00:00.000Z,61,61,13174,215.9672131,,,0,1,,,,,0,,3050,145.2570459,,3050,,,,1,,,,766400,0,0,0,,,,,,0,,,,
2009-05-23T00:00:00.000Z,32,32,6909,215.90625,,,0,1,,,,,0,,1600,76.04166667,,1600,,,,1,,,,768000,0,0,0,,,,,,0,,,,
2009-05-24T00:00:00.000Z,100,100,21591,215.91,,,0,1,,,,,0,,5000,236.0931436,,5000,,,,1,,,,773000,0,0,0,,,,,,0,,,,
2009-05-25T00:00:00.000Z,109,109,23539,215.9541284,,,0,1,,,,,0,,5450,255.5398548,,5450,,,,1,,,,778450,0,0,0,,,,,,0,,,,
2009-05-26T00:00:00.000Z,125,125,26987,215.896,,,0,1,,,,,0,,6250,290.7161973,,6250,,,,1,,,,784700,0,0,0,,,,,,0,,,,
2009-05-27T00:00:00.000Z,119,119,25673,215.7394958,,,0,1,,,,,0,,5950,274.6790615,,5950,,,,1,,,,790650,0,0,0,,,,,,0,,,,
2009-05-28T00:00:00.000Z,95,95,20508,215.8736842,,,0,1,,,,,0,,4750,217.9720895,,4750,,,,1,,,,795400,0,0,0,,,,,,0,,,,
2009-05-29T00:00:00.000Z,167,106,29766,280.8113208,,,0,1,0,,0,,0,,5300,241.601099,,5300,,266.9,,1,,,,800700,1,1,3000,,3000,,3000,,3000,,,,
2009-05-30T00:00:00.000Z,109,109,23517,215.7522936,,,0,1,,,,,0,,5450,246.759288,,5450,,,,1,,,,806150,0,0,0,,,,,,0,,,,
2009-05-31T00:00:00.000Z,96,96,20736,216,,,0,1,,,,,0,,4800,216.0429126,,4800,,,,1,,,,810950,0,0,0,,,,,,0,,,,
2009-06-01T00:00:00.000Z,73,71,15608,219.8309859,,,0,1,0,,0,,0,,3550,159.0853284,,3550,,8.15E+07,,1,,,,814500,1,1,1.00E-02,,1.00E-02,,1.00E-02,,1.00E-02,,,,
2009-06-02T00:00:00.000Z,111,111,23966,215.9099099,,,0,1,,,,,0,,5550,247.0276203,,5550,,,,1,,,,820050,0,0,0,,,,,,0,,,,
2009-06-03T00:00:00.000Z,71,71,15336,216,,,0,1,,,,,0,,3550,157.3275862,,3550,,,,1,,,,823600,0,0,0,,,,,,0,,,,
2009-06-04T00:00:00.000Z,66,66,14251,215.9242424,,,0,1,,,,,0,,3300,145.6645302,,3300,,,,1,,,,826900,0,0,0,,,,,,0,,,,
2009-06-05T00:00:00.000Z,30,30,6473,215.7666667,,,0,1,,,,,0,,1500,66.09126026,,1500,,,,1,,,,828400,0,0,0,,,,,,0,,,,
2009-06-06T00:00:00.000Z,28,28,6033,215.4642857,,,0,1,,,,,0,,1400,61.58110388,,1400,,,,1,,,,829800,0,0,0,,,,,,0,,,,
2009-06-07T00:00:00.000Z,16,16,3454,215.875,,,0,1,,,,,0,,800,35.15530941,,800,,,,1,,,,830600,0,0,0,,,,,,0,,,,
